month_of_year,date,aqi,year,day_of_month,P95,P5,P20,P40,P60,P80,smokiness
5,22/5/18,48,2018,22,248,31.25,37,43,56,87,4
5,19/5/18,87,2018,19,248,31.25,37,43,56,87,5
5,11/5/18,32,2018,11,248,31.25,37,43,56,87,2
5,3/5/19,32,2019,3,248,31.25,37,43,56,87,2
5,4/5/19,41,2019,4,248,31.25,37,43,56,87,3
5,23/5/18,79,2018,23,248,31.25,37,43,56,87,5
5,2/5/19,53,2019,2,248,31.25,37,43,56,87,4
5,24/5/18,68,2018,24,248,31.25,37,43,56,87,5
5,21/5/19,304,2019,21,248,31.25,37,43,56,87,7
5,5/5/19,36,2019,5,248,31.25,37,43,56,87,2
5,6/5/19,41,2019,6,248,31.25,37,43,56,87,3
5,15/5/19,44,2019,15,248,31.25,37,43,56,87,4
5,16/5/19,51,2019,16,248,31.25,37,43,56,87,4
5,17/5/19,60,2019,17,248,31.25,37,43,56,87,5
5,18/5/19,121,2019,18,248,31.25,37,43,56,87,6
5,19/5/19,57,2019,19,248,31.25,37,43,56,87,5
5,7/5/19,42,2019,7,248,31.25,37,43,56,87,3
5,20/5/19,105,2019,20,248,31.25,37,43,56,87,6
6,12/6/14,56,2014,12,96.2,30,35,40.6,50,64.2,5
6,13/6/14,65,2014,13,96.2,30,35,40.6,50,64.2,6
6,9/6/15,34,2015,9,96.2,30,35,40.6,50,64.2,2
6,4/6/16,44,2016,4,96.2,30,35,40.6,50,64.2,4
6,10/6/15,49,2015,10,96.2,30,35,40.6,50,64.2,4
6,8/6/15,43,2015,8,96.2,30,35,40.6,50,64.2,4
6,7/6/15,90,2015,7,96.2,30,35,40.6,50,64.2,6
6,16/6/14,46,2014,16,96.2,30,35,40.6,50,64.2,4
6,5/6/15,41,2015,5,96.2,30,35,40.6,50,64.2,4
6,14/6/14,45,2014,14,96.2,30,35,40.6,50,64.2,4
6,15/6/14,29,2014,15,96.2,30,35,40.6,50,64.2,1
6,9/6/14,41,2014,9,96.2,30,35,40.6,50,64.2,4
6,12/6/15,49,2015,12,96.2,30,35,40.6,50,64.2,4
6,5/6/16,60,2016,5,96.2,30,35,40.6,50,64.2,5
6,6/6/16,30,2016,6,96.2,30,35,40.6,50,64.2,1
6,11/6/15,38,2015,11,96.2,30,35,40.6,50,64.2,3
6,22/6/14,59,2014,22,96.2,30,35,40.6,50,64.2,5
6,23/6/14,58,2014,23,96.2,30,35,40.6,50,64.2,5
6,4/6/15,50,2015,4,96.2,30,35,40.6,50,64.2,4
6,11/6/14,114,2014,11,96.2,30,35,40.6,50,64.2,7
6,3/6/17,37,2017,3,96.2,30,35,40.6,50,64.2,3
6,7/6/16,28,2016,7,96.2,30,35,40.6,50,64.2,1
6,13/6/15,86,2015,13,96.2,30,35,40.6,50,64.2,6
6,3/6/16,34,2016,3,96.2,30,35,40.6,50,64.2,2
6,18/6/14,59,2014,18,96.2,30,35,40.6,50,64.2,5
6,19/6/14,41,2014,19,96.2,30,35,40.6,50,64.2,4
6,20/6/14,60,2014,20,96.2,30,35,40.6,50,64.2,5
6,17/6/14,31,2014,17,96.2,30,35,40.6,50,64.2,2
6,10/6/14,43,2014,10,96.2,30,35,40.6,50,64.2,4
6,8/6/14,49,2014,8,96.2,30,35,40.6,50,64.2,4
6,6/6/15,81,2015,6,96.2,30,35,40.6,50,64.2,6
6,4/6/14,32,2014,4,96.2,30,35,40.6,50,64.2,2
6,3/6/14,40,2014,3,96.2,30,35,40.6,50,64.2,3
6,3/6/15,66,2015,3,96.2,30,35,40.6,50,64.2,6
6,2/6/16,34,2016,2,96.2,30,35,40.6,50,64.2,2
6,8/6/16,31,2016,8,96.2,30,35,40.6,50,64.2,2
6,9/6/16,32,2016,9,96.2,30,35,40.6,50,64.2,2
6,14/6/15,80,2015,14,96.2,30,35,40.6,50,64.2,6
6,15/6/15,66,2015,15,96.2,30,35,40.6,50,64.2,6
6,16/6/15,35,2015,16,96.2,30,35,40.6,50,64.2,2
6,17/6/15,29,2015,17,96.2,30,35,40.6,50,64.2,1
6,21/6/14,67,2014,21,96.2,30,35,40.6,50,64.2,6
6,18/6/15,32,2015,18,96.2,30,35,40.6,50,64.2,2
6,19/6/15,33,2015,19,96.2,30,35,40.6,50,64.2,2
6,20/6/15,32,2015,20,96.2,30,35,40.6,50,64.2,2
6,24/6/14,41,2014,24,96.2,30,35,40.6,50,64.2,4
6,25/6/14,35,2014,25,96.2,30,35,40.6,50,64.2,2
6,26/6/14,36,2014,26,96.2,30,35,40.6,50,64.2,3
6,4/6/17,47,2017,4,96.2,30,35,40.6,50,64.2,4
6,5/6/17,54,2017,5,96.2,30,35,40.6,50,64.2,5
6,6/6/17,66,2017,6,96.2,30,35,40.6,50,64.2,6
6,10/6/16,183,2016,10,96.2,30,35,40.6,50,64.2,7
6,11/6/16,32,2016,11,96.2,30,35,40.6,50,64.2,2
6,12/6/16,71,2016,12,96.2,30,35,40.6,50,64.2,6
6,13/6/16,51,2016,13,96.2,30,35,40.6,50,64.2,5
6,7/6/14,38,2014,7,96.2,30,35,40.6,50,64.2,3
6,6/6/14,34,2014,6,96.2,30,35,40.6,50,64.2,2
6,5/6/14,30,2014,5,96.2,30,35,40.6,50,64.2,1
6,2/6/14,43,2014,2,96.2,30,35,40.6,50,64.2,4
6,1/6/14,43,2014,1,96.2,30,35,40.6,50,64.2,4
6,1/6/15,35,2015,1,96.2,30,35,40.6,50,64.2,2
6,2/6/15,32,2015,2,96.2,30,35,40.6,50,64.2,2
6,2/6/17,46,2017,2,96.2,30,35,40.6,50,64.2,4
6,2/6/18,40,2018,2,96.2,30,35,40.6,50,64.2,3
6,3/6/18,40,2018,3,96.2,30,35,40.6,50,64.2,3
6,7/6/17,41,2017,7,96.2,30,35,40.6,50,64.2,4
6,8/6/17,41,2017,8,96.2,30,35,40.6,50,64.2,4
6,9/6/17,40,2017,9,96.2,30,35,40.6,50,64.2,3
6,10/6/17,39,2017,10,96.2,30,35,40.6,50,64.2,3
6,14/6/16,116,2016,14,96.2,30,35,40.6,50,64.2,7
6,15/6/16,46,2016,15,96.2,30,35,40.6,50,64.2,4
6,16/6/16,58,2016,16,96.2,30,35,40.6,50,64.2,5
6,21/6/15,50,2015,21,96.2,30,35,40.6,50,64.2,4
6,22/6/15,56,2015,22,96.2,30,35,40.6,50,64.2,5
6,23/6/15,54,2015,23,96.2,30,35,40.6,50,64.2,5
6,27/6/14,36,2014,27,96.2,30,35,40.6,50,64.2,3
6,28/6/14,38,2014,28,96.2,30,35,40.6,50,64.2,3
6,29/6/14,38,2014,29,96.2,30,35,40.6,50,64.2,3
6,30/6/14,35,2014,30,96.2,30,35,40.6,50,64.2,2
6,30/6/15,100,2015,30,96.2,30,35,40.6,50,64.2,7
6,29/6/16,141,2016,29,96.2,30,35,40.6,50,64.2,7
6,30/6/16,65,2016,30,96.2,30,35,40.6,50,64.2,6
6,30/6/17,37,2017,30,96.2,30,35,40.6,50,64.2,3
6,30/6/18,65,2018,30,96.2,30,35,40.6,50,64.2,6
6,30/6/19,38,2019,30,96.2,30,35,40.6,50,64.2,3
6,29/6/19,63,2019,29,96.2,30,35,40.6,50,64.2,5
6,28/6/19,49,2019,28,96.2,30,35,40.6,50,64.2,4
6,27/6/19,113,2019,27,96.2,30,35,40.6,50,64.2,7
6,24/6/19,38,2019,24,96.2,30,35,40.6,50,64.2,3
6,1/6/16,29,2016,1,96.2,30,35,40.6,50,64.2,1
6,1/6/17,39,2017,1,96.2,30,35,40.6,50,64.2,3
6,1/6/18,38,2018,1,96.2,30,35,40.6,50,64.2,3
6,4/6/18,64,2018,4,96.2,30,35,40.6,50,64.2,5
6,5/6/18,31,2018,5,96.2,30,35,40.6,50,64.2,2
6,6/6/18,60,2018,6,96.2,30,35,40.6,50,64.2,5
6,7/6/18,47,2018,7,96.2,30,35,40.6,50,64.2,4
6,11/6/17,58,2017,11,96.2,30,35,40.6,50,64.2,5
6,12/6/17,66,2017,12,96.2,30,35,40.6,50,64.2,6
6,13/6/17,38,2017,13,96.2,30,35,40.6,50,64.2,3
6,17/6/16,48,2016,17,96.2,30,35,40.6,50,64.2,4
6,18/6/16,35,2016,18,96.2,30,35,40.6,50,64.2,2
6,19/6/16,34,2016,19,96.2,30,35,40.6,50,64.2,2
6,24/6/15,58,2015,24,96.2,30,35,40.6,50,64.2,5
6,25/6/15,44,2015,25,96.2,30,35,40.6,50,64.2,4
6,26/6/15,48,2015,26,96.2,30,35,40.6,50,64.2,4
6,27/6/15,91,2015,27,96.2,30,35,40.6,50,64.2,6
6,28/6/15,96,2015,28,96.2,30,35,40.6,50,64.2,6
6,29/6/15,80,2015,29,96.2,30,35,40.6,50,64.2,6
6,28/6/16,32,2016,28,96.2,30,35,40.6,50,64.2,2
6,28/6/17,77,2017,28,96.2,30,35,40.6,50,64.2,6
6,29/6/17,45,2017,29,96.2,30,35,40.6,50,64.2,4
6,29/6/18,47,2018,29,96.2,30,35,40.6,50,64.2,4
6,28/6/18,60,2018,28,96.2,30,35,40.6,50,64.2,5
6,26/6/19,54,2019,26,96.2,30,35,40.6,50,64.2,5
6,25/6/19,38,2019,25,96.2,30,35,40.6,50,64.2,3
6,16/6/17,55,2017,16,96.2,30,35,40.6,50,64.2,5
6,20/6/16,37,2016,20,96.2,30,35,40.6,50,64.2,3
6,21/6/16,31,2016,21,96.2,30,35,40.6,50,64.2,2
6,22/6/16,30,2016,22,96.2,30,35,40.6,50,64.2,1
6,1/6/19,55,2019,1,96.2,30,35,40.6,50,64.2,5
6,2/6/19,66,2019,2,96.2,30,35,40.6,50,64.2,6
6,3/6/19,65,2019,3,96.2,30,35,40.6,50,64.2,6
6,4/6/19,37,2019,4,96.2,30,35,40.6,50,64.2,3
6,8/6/18,62,2018,8,96.2,30,35,40.6,50,64.2,5
6,9/6/18,61,2018,9,96.2,30,35,40.6,50,64.2,5
6,10/6/18,35,2018,10,96.2,30,35,40.6,50,64.2,2
6,14/6/17,104,2017,14,96.2,30,35,40.6,50,64.2,7
6,15/6/17,59,2017,15,96.2,30,35,40.6,50,64.2,5
6,23/6/19,37,2019,23,96.2,30,35,40.6,50,64.2,3
6,13/6/18,55,2018,13,96.2,30,35,40.6,50,64.2,5
6,17/6/17,41,2017,17,96.2,30,35,40.6,50,64.2,4
6,18/6/17,48,2017,18,96.2,30,35,40.6,50,64.2,4
6,23/6/16,28,2016,23,96.2,30,35,40.6,50,64.2,1
6,24/6/16,34,2016,24,96.2,30,35,40.6,50,64.2,2
6,25/6/16,42,2016,25,96.2,30,35,40.6,50,64.2,4
6,26/6/16,63,2016,26,96.2,30,35,40.6,50,64.2,5
6,27/6/16,53,2016,27,96.2,30,35,40.6,50,64.2,5
6,27/6/17,63,2017,27,96.2,30,35,40.6,50,64.2,5
6,27/6/18,43,2018,27,96.2,30,35,40.6,50,64.2,4
6,26/6/18,53,2018,26,96.2,30,35,40.6,50,64.2,5
6,25/6/18,50,2018,25,96.2,30,35,40.6,50,64.2,4
6,12/6/18,44,2018,12,96.2,30,35,40.6,50,64.2,4
6,9/6/19,84,2019,9,96.2,30,35,40.6,50,64.2,6
6,10/6/19,96,2019,10,96.2,30,35,40.6,50,64.2,6
6,14/6/18,37,2018,14,96.2,30,35,40.6,50,64.2,3
6,19/6/17,36,2017,19,96.2,30,35,40.6,50,64.2,3
6,20/6/17,117,2017,20,96.2,30,35,40.6,50,64.2,7
6,21/6/17,80,2017,21,96.2,30,35,40.6,50,64.2,6
6,22/6/17,67,2017,22,96.2,30,35,40.6,50,64.2,6
6,23/6/17,80,2017,23,96.2,30,35,40.6,50,64.2,6
6,5/6/19,29,2019,5,96.2,30,35,40.6,50,64.2,1
6,6/6/19,36,2019,6,96.2,30,35,40.6,50,64.2,3
6,7/6/19,51,2019,7,96.2,30,35,40.6,50,64.2,5
6,11/6/18,40,2018,11,96.2,30,35,40.6,50,64.2,3
6,22/6/19,33,2019,22,96.2,30,35,40.6,50,64.2,2
6,16/6/18,41,2018,16,96.2,30,35,40.6,50,64.2,4
6,17/6/18,38,2018,17,96.2,30,35,40.6,50,64.2,3
6,18/6/18,37,2018,18,96.2,30,35,40.6,50,64.2,3
6,15/6/18,37,2018,15,96.2,30,35,40.6,50,64.2,3
6,24/6/17,54,2017,24,96.2,30,35,40.6,50,64.2,5
6,25/6/17,56,2017,25,96.2,30,35,40.6,50,64.2,5
6,26/6/17,60,2017,26,96.2,30,35,40.6,50,64.2,5
6,19/6/18,40,2018,19,96.2,30,35,40.6,50,64.2,3
6,8/6/19,95,2019,8,96.2,30,35,40.6,50,64.2,6
6,12/6/19,73,2019,12,96.2,30,35,40.6,50,64.2,6
6,13/6/19,38,2019,13,96.2,30,35,40.6,50,64.2,3
6,24/6/18,51,2018,24,96.2,30,35,40.6,50,64.2,5
6,11/6/19,88,2019,11,96.2,30,35,40.6,50,64.2,6
6,20/6/18,42,2018,20,96.2,30,35,40.6,50,64.2,4
6,21/6/18,43,2018,21,96.2,30,35,40.6,50,64.2,4
6,14/6/19,37,2019,14,96.2,30,35,40.6,50,64.2,3
6,15/6/19,38,2019,15,96.2,30,35,40.6,50,64.2,3
6,21/6/19,37,2019,21,96.2,30,35,40.6,50,64.2,3
6,16/6/19,36,2019,16,96.2,30,35,40.6,50,64.2,3
6,22/6/18,126,2018,22,96.2,30,35,40.6,50,64.2,7
6,23/6/18,63,2018,23,96.2,30,35,40.6,50,64.2,5
6,19/6/19,35,2019,19,96.2,30,35,40.6,50,64.2,2
6,20/6/19,53,2019,20,96.2,30,35,40.6,50,64.2,5
6,17/6/19,30,2019,17,96.2,30,35,40.6,50,64.2,1
6,18/6/19,32,2019,18,96.2,30,35,40.6,50,64.2,2
7,13/7/14,79,2014,13,108,31,36,43,54,72,6
7,14/7/14,36,2014,14,108,31,36,43,54,72,2
7,10/7/15,82,2015,10,108,31,36,43,54,72,6
7,12/7/14,49,2014,12,108,31,36,43,54,72,4
7,8/7/15,58,2015,8,108,31,36,43,54,72,5
7,9/7/15,108,2015,9,108,31,36,43,54,72,6
7,25/7/14,52,2014,25,108,31,36,43,54,72,4
7,26/7/14,50,2014,26,108,31,36,43,54,72,4
7,15/7/14,54,2014,15,108,31,36,43,54,72,4
7,24/7/14,70,2014,24,108,31,36,43,54,72,5
7,17/7/14,51,2014,17,108,31,36,43,54,72,4
7,18/7/14,36,2014,18,108,31,36,43,54,72,2
7,19/7/14,38,2014,19,108,31,36,43,54,72,3
7,16/7/14,66,2014,16,108,31,36,43,54,72,5
7,7/7/15,31,2015,7,108,31,36,43,54,72,1
7,4/7/16,72,2016,4,108,31,36,43,54,72,5
7,5/7/16,67,2016,5,108,31,36,43,54,72,5
7,11/7/15,53,2015,11,108,31,36,43,54,72,4
7,12/7/15,35,2015,12,108,31,36,43,54,72,2
7,13/7/15,31,2015,13,108,31,36,43,54,72,1
7,14/7/15,31,2015,14,108,31,36,43,54,72,1
7,15/7/15,38,2015,15,108,31,36,43,54,72,3
7,20/7/14,44,2014,20,108,31,36,43,54,72,4
7,21/7/14,43,2014,21,108,31,36,43,54,72,3
7,22/7/14,45,2014,22,108,31,36,43,54,72,4
7,23/7/14,54,2014,23,108,31,36,43,54,72,4
7,11/7/14,31,2014,11,108,31,36,43,54,72,1
7,16/7/16,71,2016,16,108,31,36,43,54,72,5
7,21/7/15,47,2015,21,108,31,36,43,54,72,4
7,22/7/15,63,2015,22,108,31,36,43,54,72,5
7,6/7/16,29,2016,6,108,31,36,43,54,72,1
7,7/7/16,40,2016,7,108,31,36,43,54,72,3
7,8/7/16,61,2016,8,108,31,36,43,54,72,5
7,9/7/16,55,2016,9,108,31,36,43,54,72,5
7,10/7/16,40,2016,10,108,31,36,43,54,72,3
7,16/7/15,45,2015,16,108,31,36,43,54,72,4
7,17/7/15,30,2015,17,108,31,36,43,54,72,1
7,18/7/15,34,2015,18,108,31,36,43,54,72,2
7,19/7/15,37,2015,19,108,31,36,43,54,72,3
7,10/7/14,33,2014,10,108,31,36,43,54,72,2
7,9/7/14,46,2014,9,108,31,36,43,54,72,4
7,5/7/15,95,2015,5,108,31,36,43,54,72,6
7,4/7/15,74,2015,4,108,31,36,43,54,72,6
7,23/7/15,45,2015,23,108,31,36,43,54,72,4
7,27/7/14,54,2014,27,108,31,36,43,54,72,4
7,28/7/14,48,2014,28,108,31,36,43,54,72,4
7,29/7/14,32,2014,29,108,31,36,43,54,72,2
7,30/7/14,41,2014,30,108,31,36,43,54,72,3
7,11/7/16,32,2016,11,108,31,36,43,54,72,2
7,12/7/16,253,2016,12,108,31,36,43,54,72,7
7,13/7/16,35,2016,13,108,31,36,43,54,72,2
7,14/7/16,29,2016,14,108,31,36,43,54,72,1
7,20/7/15,37,2015,20,108,31,36,43,54,72,3
7,12/7/17,41,2017,12,108,31,36,43,54,72,3
7,13/7/17,33,2017,13,108,31,36,43,54,72,2
7,17/7/16,45,2016,17,108,31,36,43,54,72,4
7,3/7/16,61,2016,3,108,31,36,43,54,72,5
7,3/7/17,90,2017,3,108,31,36,43,54,72,6
7,4/7/17,53,2017,4,108,31,36,43,54,72,4
7,5/7/17,32,2017,5,108,31,36,43,54,72,2
7,6/7/17,67,2017,6,108,31,36,43,54,72,5
7,7/7/17,74,2017,7,108,31,36,43,54,72,6
7,8/7/17,66,2017,8,108,31,36,43,54,72,5
7,9/7/17,65,2017,9,108,31,36,43,54,72,5
7,10/7/17,44,2017,10,108,31,36,43,54,72,4
7,15/7/16,106,2016,15,108,31,36,43,54,72,6
7,8/7/14,42,2014,8,108,31,36,43,54,72,3
7,6/7/15,71,2015,6,108,31,36,43,54,72,5
7,4/7/14,128,2014,4,108,31,36,43,54,72,7
7,18/7/16,72,2016,18,108,31,36,43,54,72,5
7,19/7/16,44,2016,19,108,31,36,43,54,72,4
7,24/7/15,53,2015,24,108,31,36,43,54,72,4
7,25/7/15,36,2015,25,108,31,36,43,54,72,2
7,26/7/15,36,2015,26,108,31,36,43,54,72,2
7,27/7/15,36,2015,27,108,31,36,43,54,72,2
7,31/7/14,39,2014,31,108,31,36,43,54,72,3
7,31/7/15,34,2015,31,108,31,36,43,54,72,2
7,30/7/16,75,2016,30,108,31,36,43,54,72,6
7,11/7/17,39,2017,11,108,31,36,43,54,72,3
7,8/7/18,38,2018,8,108,31,36,43,54,72,3
7,9/7/18,39,2018,9,108,31,36,43,54,72,3
7,10/7/18,48,2018,10,108,31,36,43,54,72,4
7,3/7/14,78,2014,3,108,31,36,43,54,72,6
7,3/7/15,70,2015,3,108,31,36,43,54,72,5
7,2/7/16,32,2016,2,108,31,36,43,54,72,2
7,2/7/17,74,2017,2,108,31,36,43,54,72,6
7,2/7/18,43,2018,2,108,31,36,43,54,72,3
7,3/7/18,80,2018,3,108,31,36,43,54,72,6
7,4/7/18,122,2018,4,108,31,36,43,54,72,7
7,5/7/18,170,2018,5,108,31,36,43,54,72,7
7,6/7/18,41,2018,6,108,31,36,43,54,72,3
7,7/7/18,41,2018,7,108,31,36,43,54,72,3
7,31/7/16,61,2016,31,108,31,36,43,54,72,5
7,31/7/17,37,2017,31,108,31,36,43,54,72,3
7,31/7/18,76,2018,31,108,31,36,43,54,72,6
7,14/7/17,68,2017,14,108,31,36,43,54,72,5
7,15/7/17,40,2017,15,108,31,36,43,54,72,3
7,16/7/17,55,2017,16,108,31,36,43,54,72,5
7,20/7/16,90,2016,20,108,31,36,43,54,72,6
7,21/7/16,30,2016,21,108,31,36,43,54,72,1
7,22/7/16,35,2016,22,108,31,36,43,54,72,2
7,23/7/16,37,2016,23,108,31,36,43,54,72,3
7,28/7/15,40,2015,28,108,31,36,43,54,72,3
7,29/7/15,41,2015,29,108,31,36,43,54,72,3
7,30/7/15,48,2015,30,108,31,36,43,54,72,4
7,7/7/14,33,2014,7,108,31,36,43,54,72,2
7,6/7/14,35,2014,6,108,31,36,43,54,72,2
7,5/7/14,56,2014,5,108,31,36,43,54,72,5
7,2/7/14,53,2014,2,108,31,36,43,54,72,4
7,1/7/14,36,2014,1,108,31,36,43,54,72,2
7,1/7/15,99,2015,1,108,31,36,43,54,72,6
7,2/7/15,32,2015,2,108,31,36,43,54,72,2
7,1/7/16,30,2016,1,108,31,36,43,54,72,1
7,1/7/17,60,2017,1,108,31,36,43,54,72,5
7,1/7/18,40,2018,1,108,31,36,43,54,72,3
7,1/7/19,59,2019,1,108,31,36,43,54,72,5
7,2/7/19,70,2019,2,108,31,36,43,54,72,5
7,3/7/19,51,2019,3,108,31,36,43,54,72,4
7,4/7/19,41,2019,4,108,31,36,43,54,72,3
7,5/7/19,51,2019,5,108,31,36,43,54,72,4
7,6/7/19,45,2019,6,108,31,36,43,54,72,4
7,7/7/19,51,2019,7,108,31,36,43,54,72,4
7,11/7/18,57,2018,11,108,31,36,43,54,72,5
7,12/7/18,86,2018,12,108,31,36,43,54,72,6
7,13/7/18,35,2018,13,108,31,36,43,54,72,2
7,17/7/17,80,2017,17,108,31,36,43,54,72,6
7,18/7/17,50,2017,18,108,31,36,43,54,72,4
7,19/7/17,43,2017,19,108,31,36,43,54,72,3
7,20/7/17,43,2017,20,108,31,36,43,54,72,3
7,24/7/16,37,2016,24,108,31,36,43,54,72,3
7,25/7/16,34,2016,25,108,31,36,43,54,72,2
7,26/7/16,34,2016,26,108,31,36,43,54,72,2
7,29/7/16,29,2016,29,108,31,36,43,54,72,1
7,29/7/17,179,2017,29,108,31,36,43,54,72,7
7,30/7/17,79,2017,30,108,31,36,43,54,72,6
7,31/7/19,38,2019,31,108,31,36,43,54,72,3
7,30/7/19,37,2019,30,108,31,36,43,54,72,3
7,29/7/19,43,2019,29,108,31,36,43,54,72,3
7,28/7/19,58,2019,28,108,31,36,43,54,72,5
7,25/7/19,44,2019,25,108,31,36,43,54,72,4
7,15/7/18,76,2018,15,108,31,36,43,54,72,6
7,16/7/18,66,2018,16,108,31,36,43,54,72,5
7,17/7/18,39,2018,17,108,31,36,43,54,72,3
7,21/7/17,39,2017,21,108,31,36,43,54,72,3
7,22/7/17,103,2017,22,108,31,36,43,54,72,6
7,23/7/17,64,2017,23,108,31,36,43,54,72,5
7,27/7/16,31,2016,27,108,31,36,43,54,72,1
7,28/7/16,29,2016,28,108,31,36,43,54,72,1
7,28/7/17,47,2017,28,108,31,36,43,54,72,4
7,8/7/19,47,2019,8,108,31,36,43,54,72,4
7,9/7/19,33,2019,9,108,31,36,43,54,72,2
7,10/7/19,35,2019,10,108,31,36,43,54,72,2
7,14/7/18,108,2018,14,108,31,36,43,54,72,6
7,11/7/19,38,2019,11,108,31,36,43,54,72,3
7,12/7/19,39,2019,12,108,31,36,43,54,72,3
7,13/7/19,38,2019,13,108,31,36,43,54,72,3
7,14/7/19,38,2019,14,108,31,36,43,54,72,3
7,18/7/18,120,2018,18,108,31,36,43,54,72,7
7,19/7/18,130,2018,19,108,31,36,43,54,72,7
7,20/7/18,137,2018,20,108,31,36,43,54,72,7
7,24/7/17,54,2017,24,108,31,36,43,54,72,4
7,25/7/17,87,2017,25,108,31,36,43,54,72,6
7,30/7/18,66,2018,30,108,31,36,43,54,72,5
7,29/7/18,82,2018,29,108,31,36,43,54,72,6
7,27/7/19,60,2019,27,108,31,36,43,54,72,5
7,26/7/19,68,2019,26,108,31,36,43,54,72,5
7,24/7/19,40,2019,24,108,31,36,43,54,72,3
7,15/7/19,35,2019,15,108,31,36,43,54,72,2
7,16/7/19,33,2019,16,108,31,36,43,54,72,2
7,17/7/19,35,2019,17,108,31,36,43,54,72,2
7,21/7/18,56,2018,21,108,31,36,43,54,72,5
7,26/7/17,44,2017,26,108,31,36,43,54,72,4
7,28/7/18,85,2018,28,108,31,36,43,54,72,6
7,27/7/18,77,2018,27,108,31,36,43,54,72,6
7,26/7/18,69,2018,26,108,31,36,43,54,72,5
7,23/7/19,58,2019,23,108,31,36,43,54,72,5
7,22/7/18,78,2018,22,108,31,36,43,54,72,6
7,23/7/18,161,2018,23,108,31,36,43,54,72,7
7,27/7/17,43,2017,27,108,31,36,43,54,72,3
7,25/7/18,104,2018,25,108,31,36,43,54,72,6
7,22/7/19,59,2019,22,108,31,36,43,54,72,5
7,18/7/19,38,2019,18,108,31,36,43,54,72,3
7,19/7/19,48,2019,19,108,31,36,43,54,72,4
7,20/7/19,91,2019,20,108,31,36,43,54,72,6
7,24/7/18,48,2018,24,108,31,36,43,54,72,4
7,21/7/19,65,2019,21,108,31,36,43,54,72,5
8,15/8/14,40,2014,15,147.25,35,38,41,47,62,3
8,12/8/14,33,2014,12,147.25,35,38,41,47,62,1
8,13/8/14,46,2014,13,147.25,35,38,41,47,62,4
8,14/8/14,55,2014,14,147.25,35,38,41,47,62,5
8,27/8/14,40,2014,27,147.25,35,38,41,47,62,3
8,28/8/14,40,2014,28,147.25,35,38,41,47,62,3
8,25/8/14,51,2014,25,147.25,35,38,41,47,62,5
8,26/8/14,38,2014,26,147.25,35,38,41,47,62,2
8,18/8/14,42,2014,18,147.25,35,38,41,47,62,4
8,19/8/14,43,2014,19,147.25,35,38,41,47,62,4
8,16/8/14,41,2014,16,147.25,35,38,41,47,62,3
8,17/8/14,38,2014,17,147.25,35,38,41,47,62,2
8,9/8/15,44,2015,9,147.25,35,38,41,47,62,4
8,10/8/15,41,2015,10,147.25,35,38,41,47,62,3
8,11/8/15,44,2015,11,147.25,35,38,41,47,62,4
8,8/8/15,61,2015,8,147.25,35,38,41,47,62,5
8,30/8/14,42,2014,30,147.25,35,38,41,47,62,4
8,31/8/14,40,2014,31,147.25,35,38,41,47,62,3
8,31/8/15,42,2015,31,147.25,35,38,41,47,62,4
8,29/8/14,41,2014,29,147.25,35,38,41,47,62,3
8,21/8/15,443,2015,21,147.25,35,38,41,47,62,7
8,22/8/15,59,2015,22,147.25,35,38,41,47,62,5
8,23/8/15,36,2015,23,147.25,35,38,41,47,62,2
8,24/8/15,41,2015,24,147.25,35,38,41,47,62,3
8,12/8/15,35,2015,12,147.25,35,38,41,47,62,1
8,13/8/15,35,2015,13,147.25,35,38,41,47,62,1
8,14/8/15,40,2015,14,147.25,35,38,41,47,62,3
8,15/8/15,36,2015,15,147.25,35,38,41,47,62,2
8,20/8/14,38,2014,20,147.25,35,38,41,47,62,2
8,21/8/14,39,2014,21,147.25,35,38,41,47,62,3
8,22/8/14,39,2014,22,147.25,35,38,41,47,62,3
8,23/8/14,43,2014,23,147.25,35,38,41,47,62,4
8,11/8/14,37,2014,11,147.25,35,38,41,47,62,2
8,7/8/15,38,2015,7,147.25,35,38,41,47,62,2
8,4/8/16,43,2016,4,147.25,35,38,41,47,62,4
8,5/8/16,42,2016,5,147.25,35,38,41,47,62,4
8,6/8/16,41,2016,6,147.25,35,38,41,47,62,3
8,25/8/15,35,2015,25,147.25,35,38,41,47,62,1
